,organisation,topic_type,module,topic,lang,channel,link,title,desc,duration,likes,comments,chan_metrics
1049,C++,advanced,Object-Oriented Programming,Inheritance,english,CodeWithHarry,https://www.youtube.com/watch?v=B4Q8zxRkm_I,Hybrid and Hierarchical Inheritance in Python | Python Tutorial - Day #81,Access the Playlist: https://www.youtube.com/playlist?list=PLu0W_9lII9agwh1XjRt242xIpHhPT2llg Link to the Repl: ...,0,Likes not available,Comments not available,na
1050,C++,advanced,Object-Oriented Programming,Inheritance,english,set steps 360,https://www.youtube.com/watch?v=UkEHr6zUBME,"|Single Inheritance | Object-Oriented Programming&quot; | single inheritance ka use in Urdu , Hindi #c++.",Explore the fundamental concept of Single Inheritance in the realm of Object-Oriented Programming (OOP). In this enlightening ...,0,Likes not available,Comments not available,na
1051,C++,advanced,Object-Oriented Programming,Polymorphism,english,Ekeeda,https://www.youtube.com/watch?v=Aze8Jt9TkVk,Virtual Functions and Polymorphism in C++ - C++ Programming - Computer Science Class 12,Virtual Functions and Polymorphism in C++ Video Lecture From C++ Programming Chapter of Computer Science Class 12 ...,0,Likes not available,Comments not available,na
1052,C++,advanced,Object-Oriented Programming,Polymorphism,english,Spoken-Tutorial IIT Bombay,https://www.youtube.com/watch?v=j5v0ihcaNzQ,Polymorphism - English,Polymorphism in C++ -Polymorphism -Virtual Members -Virtual Function.,0,Likes not available,Comments not available,na
1053,C++,advanced,Object-Oriented Programming,Polymorphism,english,The Cherno,https://www.youtube.com/watch?v=X8nYM8wdNRE,Inheritance in C++,Twitter ▻ https://twitter.com/thecherno Instagram ▻ https://instagram.com/thecherno Patreon ▻ https://patreon.com/thecherno ...,0,Likes not available,Comments not available,na
1054,C++,advanced,Object-Oriented Programming,Polymorphism,english,KV PROTECH,https://www.youtube.com/watch?v=SZmhTyCT40M,POLYMORPHISM IN C++ | FUNCTION POLYMORPHISM IN C++|  FUNCTION OVER LOADING IN C++,EXPLANATION OF POLYMORPHISM OR FUNCTION POLYMORPHISM OR FUNCTION OVERLOADING IN C++ WITH NOTES ...,0,Likes not available,Comments not available,na
1055,C++,advanced,Object-Oriented Programming,Polymorphism,english,Josh Hug,https://www.youtube.com/watch?v=m2F-ekp_BRU,"[Inheritance3, Video 1] Subtype Polymorphism",,0,Likes not available,Comments not available,na
1056,C++,advanced,Object-Oriented Programming,Polymorphism,english,adnanonlineclass.net,https://www.youtube.com/watch?v=jcBKcACc0_o,polymorphism in c++ urdu/hindi with example,"polymorphism in c++ urdu/hindi with example adnanonlineclass.net provides basic and advanced level computer, internet, ...",0,Likes not available,Comments not available,na
1057,C++,advanced,Object-Oriented Programming,Polymorphism,english,Edusoft Learning Systems - Learning Simplified,https://www.youtube.com/watch?v=4UbFD4Q5hkQ,Operator Overloading (polymorphism) in C++ examples  - C++ Full Course in Telugu- Lesson 13,Learn Yourself using pen drive in offline video link https://youtu.be/IynZkv8uGP8 ***Online Classes Starts on First Week of every ...,0,Likes not available,Comments not available,na
1058,C++,advanced,Object-Oriented Programming,Polymorphism,english,Spoken-Tutorial IIT Bombay,https://www.youtube.com/watch?v=97TabCkK0hc,Polymorphism - Hindi,C++ में Polymorphism -Polymorphism -Virtual मेम्बर्स -Virtual फंक्शन.,0,Likes not available,Comments not available,na
1059,C++,advanced,Object-Oriented Programming,Polymorphism,english,Dr. Darshan Ingle,https://www.youtube.com/watch?v=zOuzD26DFWQ,What is Polymorphism? (Part 1) | Polymorphism | Python Code | Dr. Darshan Ingle,Exploring Polymorphism in Python: Mastering the Power of Flexibility Dive into the fascinating world of polymorphism in ...,0,Likes not available,Comments not available,na
1060,C++,advanced,Object-Oriented Programming,Polymorphism,english,Professor Gerry Jenkins,https://www.youtube.com/watch?v=xGPZ97PG14g,Introduction 20 | Has-A and Polymorphism,"Lecture introducing Composition vs. Inheritance (Has-A relation), and the concept of polymorphism ➜ Video Course Home: ...",0,Likes not available,Comments not available,na
1061,C++,advanced,Object-Oriented Programming,Polymorphism,english,Edusoft Learning Systems - Learning Simplified,https://www.youtube.com/watch?v=0ODf3es3IX8,Operator Overloading (polymorphism) in C++  - C++ Full Course in Telugu- Lesson 12,Learn Yourself using pen drive in offline video link https://youtu.be/IynZkv8uGP8 ***Online Classes Starts on First Week of every ...,0,Likes not available,Comments not available,na
1062,C++,advanced,Object-Oriented Programming,Polymorphism,english,CodeWithHarry,https://www.youtube.com/watch?v=-33ywOXKh2M,C++ in 5 Minutes 🔥,"In this video, we will talk about the history of C++, how Bjarne Stroustrup created C++ Language and what the syntax of C++ looks ...",0,Likes not available,Comments not available,na
1063,C++,advanced,Object-Oriented Programming,Polymorphism,english,J David Eisenberg,https://www.youtube.com/watch?v=9uQcFN3LzOE,Chapter 11: Polymorphism (Part 2),Learn how to determine the runtime class of an object so you can cast it to the orrect data type.,0,Likes not available,Comments not available,na
1064,C++,advanced,Object-Oriented Programming,Polymorphism,english,Learning Passion,https://www.youtube.com/watch?v=dGjRCyDwW0M,Virtual Function Program in C++ | Programming | Learning Passion,Virtual Function Program in C++ | Programming | Learning Passion #polymorphism Write a program of Virtual Function in C++ ...,0,Likes not available,Comments not available,na
1065,C++,advanced,Object-Oriented Programming,Polymorphism,english,C++ Weekly With Jason Turner,https://www.youtube.com/watch?v=CMmkoy24XhU,C++ Weekly - Ep 276 - C++20&#39;s Conditionally `explicit` Conversions,"Upcoming Conference Workshops (Swag, links and more) ☟☟ C++ Best Practices Workshops! Sept 18, 19, Kongsberg, Norway: ...",0,Likes not available,Comments not available,na
1066,C++,advanced,Object-Oriented Programming,Polymorphism,english,Spoken-Tutorial IIT Bombay,https://www.youtube.com/watch?v=bdv4RVmYnJQ,Polymorphism - Marathi,C++ मधील पॉलिमॉर्फिजम -पॉलिमॉर्फिजम -व्हर्चुअल मेंबर्स - व्हर्चुअल ...,0,Likes not available,Comments not available,na
1067,C++,advanced,Object-Oriented Programming,Polymorphism,english,Power Couple,https://www.youtube.com/watch?v=BkzPdgdxWBY,Stop Learning These Programming Languages (as a beginner),"""What programming languages should you learn?"" has been answered many times. ""What programming languages should you ...",0,Likes not available,Comments not available,na
1068,C++,advanced,Object-Oriented Programming,Polymorphism,english,Open Logic,https://www.youtube.com/watch?v=ChKNWUCsces,SystemVerilog Tutorial in 5 Minutes - 12e Class Polymorphism,syntax: virtual.,0,Likes not available,Comments not available,na
1069,C++,advanced,Object-Oriented Programming,Polymorphism,english,Lukasz Lipski,https://www.youtube.com/watch?v=FncNE2vdtwQ,How VIRTUAL functions work in C++,"In this video, I'd like to show the Virtual Method Table approach that is used to implement virtual functions in C++. This method is ...",0,Likes not available,Comments not available,na
1070,C++,advanced,Object-Oriented Programming,Polymorphism,english,dhrubz lab,https://www.youtube.com/watch?v=b6ERnru89iw,01. Lecture: Introduction to C++ |  C++ programming tutorial | English Subtitles,"Hello Coding Lovers, welcome to my YouTube channel. This is my first video. In the video I'll be talking about the introduction to ...",0,Likes not available,Comments not available,na
1071,C++,advanced,Object-Oriented Programming,Polymorphism,english,The Cherno,https://www.youtube.com/watch?v=fLgTtaqqJp0,CLASSES vs STRUCTS in C++,Twitter ▻ https://twitter.com/thecherno Instagram ▻ https://instagram.com/thecherno Patreon ▻ https://patreon.com/thecherno ...,0,Likes not available,Comments not available,na
1072,C++,advanced,Object-Oriented Programming,Polymorphism,english,Spoken-Tutorial IIT Bombay,https://www.youtube.com/watch?v=6J7FsbMAjl8,Polymorphism - Nepali,पोलीमर्फिजम भर्चुअल मेम्बरहरु भर्चुअल फंक्सनहरु.,0,Likes not available,Comments not available,na
1073,C++,advanced,Object-Oriented Programming,Polymorphism,english,Neso Academy,https://www.youtube.com/watch?v=udfbq4M2Kfc,Basics of Dynamic Memory Allocation,Data Structures: Basics of Dynamic Memory Allocation Topics discussed: 1) What is Static Memory Allocation? 2) Example of ...,0,Likes not available,Comments not available,na
1074,C++,advanced,Object-Oriented Programming,Polymorphism,english,Neso Academy,https://www.youtube.com/watch?v=ij2jrsUmwCI,Understanding the Void Pointers,Data Structures: Understanding the Void Pointers Topics discussed: 1) What is a void pointer? 2) The use of void pointers. 3) Use ...,0,Likes not available,Comments not available,na
1075,C++,advanced,Object-Oriented Programming,Polymorphism,english,Ekeeda,https://www.youtube.com/watch?v=Yi1wb62wyWI,Inheritance and Its Types in C++ (Single Inheritance) - C++ Programming - Computer Science Class 12,Inheritance and Its Types in C++ (Single Inheritance) Video Lecture From C++ Programming Chapter of Computer Science Class ...,0,Likes not available,Comments not available,na
1076,C++,advanced,STL (Standard Template Library),Containers,english,CodeWithHarry,https://www.youtube.com/watch?v=-33ywOXKh2M,C++ in 5 Minutes 🔥,"In this video, we will talk about the history of C++, how Bjarne Stroustrup created C++ Language and what the syntax of C++ looks ...",0,Likes not available,Comments not available,na
1077,C++,advanced,STL (Standard Template Library),Containers,english,WsCube Tech,https://www.youtube.com/watch?v=UkSKM9LRnvg,What are Containers in Tailwind CSS? | Tailwind Containers Class - Complete Tutorial,"In this video, learn What are Containers in Tailwind CSS? | Tailwind Containers Class - Complete Tutorial. Find all the videos of ...",0,Likes not available,Comments not available,na
1078,C++,advanced,STL (Standard Template Library),Containers,english,LinkedIn Learning,https://www.youtube.com/watch?v=TMtcnfepsuw,C++ Tutorial - Using STRUCTS to store different data types,"Learn the basics of structs, a user-defined data type in C++ that can store a custom set of system data types. Explore more C++ ...",0,Likes not available,Comments not available,na
1079,C++,advanced,STL (Standard Template Library),Containers,english,C++ Weekly With Jason Turner,https://www.youtube.com/watch?v=78Y_LRZPVRg,C++ Weekly - Ep 173 - The Important Parts of C++98 in 13 Minutes,"Upcoming Conference Workshops (Swag, links and more) ☟☟ C++ Best Practices Workshops! Sept 18, 19, Kongsberg, Norway: ...",0,Likes not available,Comments not available,na
1080,C++,advanced,STL (Standard Template Library),Containers,english,CppCon,https://www.youtube.com/watch?v=SDJImePyftY,CppCon 2018: Brian Ruth “std::basic_string: for more than just text”,"http://CppCon.org — Presentation Slides, PDFs, Source Code and other presenter materials are available at: ...",0,Likes not available,Comments not available,na
1081,C++,advanced,STL (Standard Template Library),Containers,english,Neso Academy,https://www.youtube.com/watch?v=R9PTBwOzceo,Introduction to Linked List,Data Structures: Introduction to Linked List Topics discussed: 1) Different ways to maintain a list in memory. 2) Types of Linked List ...,0,Likes not available,Comments not available,na
1082,C++,advanced,STL (Standard Template Library),Containers,english,5 Minutes or Less,https://www.youtube.com/watch?v=lL_j7ilk7rc,Microservices Explained in 5 Minutes,"Microservices are a popular architectural pardigm used to build maintainable, evolvable and scalable applications and systems.",0,Likes not available,Comments not available,na
1083,C++,advanced,STL (Standard Template Library),Containers,english,Visual Studio Code,https://www.youtube.com/watch?v=dfj7WxfC_9M,Installing software [7 of 8] | Beginner&#39;s Series to: Dev Containers,Join Brigit to learn how to further customize your dev container by installing additional software in your Dockerfile. Learn more: ...,0,Likes not available,Comments not available,na
1084,C++,advanced,STL (Standard Template Library),Containers,english,StudySession,https://www.youtube.com/watch?v=8lFFsRSs938,C++ cmath Library,The C++ cmath library adds many math functions to your C++ code. Through the cmath library you can add things like ...,0,Likes not available,Comments not available,na
1085,C++,advanced,STL (Standard Template Library),Containers,english,Dan McElroy,https://www.youtube.com/watch?v=AfnI59MzpPc,C++ Program Organization and Comments,C++ Program Organization and Comments.,0,Likes not available,Comments not available,na
1086,C++,advanced,STL (Standard Template Library),Containers,english,Jamstack TV,https://www.youtube.com/watch?v=uumZV98zHt8,Intrinsic CSS with Container Queries and Units with Miriam Suzanne,"CSS has always been contextual, with a Cascade & Normal Flow that allow content & styles to adapt across browsers, writing ...",0,Likes not available,Comments not available,na
1087,C++,advanced,STL (Standard Template Library),Containers,english,Neso Academy,https://www.youtube.com/watch?v=ZniDyolzrBw,Data Types vs. Abstract Data Types,Data Structures: Data Types vs. Abstract Data Types in Data Structures Topics discussed: 1) Data types. 2) Difference between ...,0,Likes not available,Comments not available,na
